date,rating,review
2026-06-06,5,색다른 퓨전 요리를 경험할 수 있어서 좋았어요! 처음에 곱창파스타1 대창파스타1 시키려다가 하나는 빨간거 하나는 하얀거 시키면 어울리겠다 싶어서 리조또를 시켰는데 최고의 선택이었습니다👍💛
2026-05-29,4,메뉴 하나하나 정말 오랜만에 디테일 느껴지는 음식이구나 할정도로 맛이 좋았구요 킥이 하나씩 있었어요 ㅎㅎ 샐러드도 감탄 떡볶이도 감탄 차돌파스타도 감탄감탄 하면서 접시 다비웠네요 :) 직원분도 안내 친절하시구요! 정말 번창하세용 !!!
2026-07-12,5,지나가다가 궁금해서 방문한 곳인데 넘 맛있어요 ㅎㅎ 한식적인 느낌이라 느끼하지도 않고 한국인들 입맛에 아주 딱 맞아요!! 이태원 맛집 추천🤍🤍
2026-07-19,5,한국 이탈리아 퓨전 요리로 색다른 메뉴가 있어 맛있게 먹었습니다! 음악도 잔잔히 좋은 팝송이 흘러나와서 좋았어요. 다음에 다른 메뉴도 먹으러올게요 😊
2026-07-05,4,"파스타,리조또 먹으러 왔어요. 생각 외로 한우대창파스타 아주 맛있어요. 숯불갈비,깍뚜기 파스타,청량몰골레 아주 맛있었어요. 탁월한 초이스였습니다"
2026-07-11,5,대창돌솥파스타가 시그니처라 시켰는데 얼큰하면서 곱창전골 맛도 나고 이색적이고 맛있어요! 전복파스타도 고소하고 전복향나서 맛있네요 잘먹고 갑니다 😆😙
2026-07-04,5,맛나다고해서 예약했는데 정말 맛있어요~~  뚝배기 곱창파스타 맛나고 피자 생각보다 맛있어서 놀랬어요 꼭 먹어보세요~추천~♡
2026-07-17,4,"처음 방문했는데 기대 이상이었어요! 음식이 나오자마자 비주얼도 너무 좋았고 맛도 정말 만족스러웠습니다. 특히 돌솥이라 끝까지 따뜻하게 먹을 수 있어서 좋았고, 퓨전 메뉴인데도 재료 조화가 잘 어울려 색다른 매력이 있었어요."
2026-06-03,4,맛집이라해서 와봤는데 맛있네요 ~ 대창파스타 맛이 매콤하고 간이 좀 있어서 반계리조또는 간이 세지않아서 둘이 잘맞았어요 ! 나중엔 전복내장리조또등 다른것도 먹으러 오고싶어요 ~ 또 올게요 😌
2026-07-13,5,회사 점심시간에 잠깐나와서 먹는데 가볍고 너무 맛있어요!! 메뉴 하나하나 다 정성이 들어있는것 같아서 좋아요
2026-07-25,5,음식이 다양하고 양도 많고 맛있습니다. 먹고싶은 메뉴가 많아서 계속 찾아올 거슈같습니다 특히 갑오징어 빠에야가 매콤한 양념이라 완전 제 취향입니다
2026-07-10,4,퓨전이라 궁금했는데 매력이 넘칩니다 필수로 방문해야되는 식당입니다 인테리어 너무 이쁘고 인스타 사진 찍기도 너무 분위기좋네요 데이트코스 강력추천
2026-07-02,5,음식이 맛있어요!! 쌈피자도 신박하고 파스타도 새로워서 좋았어요ㅠㅠ 내부가 추울만큼 에어컨이 빵빵해서 담요 요청했는데 담요도 주시고 서비스도 좋아요!!! 추천합니당
2026-06-27,5,입구부터 분위기 좋았습니다. 음식 하나하나 맛있었고 모임 장소로도 좋을 것 같습니다. 특히 대창돌솥파스타랑 참나물 페스토들어간 파스타 같이먹음 정말 조화로와요~
2026-07-15,5,친구 생일파티 자리로 5명 예약 후 방문했는데 매장 분위기가 넘 좋네요!! 청첩장 모임으로도 좋을거 같아요ㅎㅎ 일단 특이한 메뉴들이 많았는데 전반적으로 아주 훌륭했고 사실 별로 기대하지 않았전 쌈피자?? 진짜 추천합니다...너무 맛있었어요😆😆😆
2026-07-05,5,"알배추 갈비 샐러드, 청양 차돌 오일 파스타, 불고기 쌈피자 시켜서 먹었는데 셋 다 너무 맛있었어요! 직원분들도 친절하시고, 분위기도 좋아서 데이트 장소로 추천합니다!"
2026-07-21,4,인테리어도 이쁘고 주문도 태깅해서 할수있어서 편했어요 메뉴도 다양하고 맛있었어요~!
