date,rating,review
2023-04-27,10,"가볍게 읽을 수 있는  책이라 시간 가는 줄 모르고 읽었다. 마치 내 옆집에서 일어나고 있는 일처럼 독고씨와 등장인물들의 이야기가 술술 그려지고, 펼쳐졌다. 한 명, 한명의 등장인물들에게 정이 가고 이해가 가지 않는 인물들이 없었다. 글을 다 읽고 난 이후에도 여운이 남아서 계속 생각나는 그런 책 인것 같다. 독고씨와 독고씨를 지켜주던 사장님 , 그런 사장님의 은혜로 독고씨가 기억을 찾고, 다른 누군가를 도와주는 일들을 보면서 나도 다른사람들에게 도움이 되고 싶었다."
2023-04-24,9,"글이 쉽고 술술 읽혀서 갑갑해서 더이상 무언가가 눈에 들어오지 않을 것 같을 때라도 읽을 수 있을 것 같습니다 한 사건을 통해 서로 다른 상황, 환경, 연령의 사람들이 각자의 시각으로 바라보는 모습을 보며, 내가 품어왔던 걱정에 대해서도 내 시야가 아닌 다른 누군가, 혹은 상대방의 입장에서 생각해보며 마음에 환기를 갖게 되었습니다 독고라는 인물을 통해, 세상 사람들 중에 잘 사는 사람도 못 사는 사람도 그리고 나 자신도 다 마음에 상처는 갖고 있구나를 알게 되었고, 그런 상처를 가진 사람들도 서로가 서로룰 위해주고 위로해줄 수 있음도 알게 되었고, 또 그렇게 서로의 이야기를 듣는게 소통의 기본이라는 걸 알게되었습니다 엑스트라 인물들도 가벼운 인물, 이해 안가는 인물들이 아닌, 쉽게 공감할 수 있고 주변에서 자주 접할 수 있는 익숙한 패턴의 인물들이 등장하여 그 인물들의 개성으로 짜임 좋게 내용이 구성된게 너무 좋았습니다 그 외의 부가적인 부분들도 많지만, 줄줄이 얘기해주기보단 직접 읽어보시길 추천합니다 아, 마지막은 열린결말이니 열린결말을 싫어하시는 분들은 이점도 염두해두시면 좋을 것 같습니다"
2023-04-19,10,"서울역에서 노숙인 생활을 하던 독고라는 남자는 어느 날 70대 여성의 지갑을 주워준 인연으로 그녀가 운영하는 편의점에서 야간 알바를 하면서 이야기가 시작된다. 덩치가 곰 같은 이 사내는 알코올성 치매로 과거를 기억하지 못하는 데다 말도 어눌하고 행동도 굼떠 과연 손님을 제대로 상대할 수 있을까 의구심을 갖게 하는데 웬걸, 의외로 그는 일을 꽤 잘해낼 뿐 아니라 주변 사람들을 묘하게 사로잡으면서 편의점의 밤을 지키는 든든한 일꾼이 되어간다. 소설에는 독특한 개성과 사연을 지닌 인물들이 차례로 등장해 서로 티격태격하며 별난 관계를 형성해간다. 고등학교에서 역사를 가르치다 정년퇴임하여 매사에 교사 본능이 발동하는 편의점 사장 염 여사를 필두로 20대 취준생 알바 시현, 50대 생계형 알바 오 여사, 매일 밤 야외 테이블에서 참참참(참깨라면, 참치김밥, 참이슬) 세트로 혼술을 하며 하루의 스트레스를 푸는 회사원 경만, 마지막이라는 각오로 청파동에 글을 쓰러 들어온 30대 희곡작가 인경, 호시탐탐 편의점을 팔아치울 기회를 엿보는 염 여사의 아들 민식, 민식의 의뢰를 받아 독고의 뒤를 캐는 사설탐정 곽이 그들이다. 제각기 녹록지 않은 인생의 무게와 현실적 문제를 안고 있는 이들은 각자의 시선으로 독고를 관찰하는데, 그 과정에서 발생하는 오해와 대립, 충돌과 반전, 이해와 공감은 자주 폭소를 자아내고 어느 순간 울컥 눈시울이 붉어지게 한다. 그렇게 골목길의 작은 편의점은 불편하기 짝이 없는 곳이었다가 고단한 삶을 위로하고 웃음을 나누는 특별한 공간이 된다. 편의점이라는 익숙하지만 낯선 공간에 대한 이야기가 흥미로웠다. 소설적인 요소가 너무 많이 담겨있는 것이 아쉽기도 했지만, 한편으로는 책을 읽으면서 매일 다른 세계로 여행을 가는 기분이었다. 이 책을 읽고 난 이후로 편의점에 가면 알바생을 한번 더 쳐다보게 된다. 편의점에 마련된 공간에서 끼니를 해결하고 있는 누군가가 있다면 괜히 그 사람의 삶을 상상해보기도 한다."
2023-04-15,10,"편의점을 자주 이용하는 편은 아니었는데 코로나 팬데믹를 거치면서 무인 결제가 활성화되고 스마트폰에서 간편 결제 기능이 강화되면서 운동하러 갈 때나 출퇴근할 때 편의점에 잠깐 들러서 필요한 물품을 사는 것이 일상화되었다. 갈증이 날 때 생수 한 병을 살 수도 있고 도시락과 같은 간편식의 종류도 다양해져서 간단하게 한 끼를 해결할 때 상당히 유용하다. 식당이나 카페를 찾아가지 않아도 즉석에서 식사를 해결할 수 있으며 코로나 때문에 잠시 잠잠했지만 편의점 앞 야외 테이블에서 간단히 맥주를 한잔할 수 있는 낭만(?)이 있는 곳이다. 어쩌면 하루하루를 열심히 살아가는 평범한 우리들을 위한 소소한 공간인지도 모른다. 퇴근길에 혹은 출장을 가서 호텔방에서 혼자 잠들기 아쉬울 때 편의점에 들러서 맥주와 간단한 안주를 사기 위해 들르는 곳이기도 하다. 이런 편의점에서 벌어지는 일들을 담은 작품이기에 많은 사람들이 공감을 한 것 같다. 책의 제목만 보고 편의점을 들락거리는 손님들에 대한 이야기만 있는 줄 알았는데 편의점 사장과 알바를 하는 직원들, 그리고 그 와중에 만나는 사람들의 이야기를 다루었다. 딱히 누가 주인공이라 할 수 없을 만큼 여러 사람의 시각에서 이야기가 전개되는 게 흥미로웠다. 이 사람은 이렇게 행동하고 말했는데 또 상대방은 어떻게 그것을 받아들였는지 전지적 작가 시점으로 이야기가 전개되었다. 그냥 소소한 이야기만 담은 것이 아니라 자꾸 뒷이야기가 궁금해지도록 만드는 묘한 매력이 있었다. 열흘 정도 여유 있게 책을 읽으려고 마음먹었는데 이어지는 내용이 궁금해서 견딜 수 없어 다른 일 제쳐두고 책을 읽다 보니 금세 다 읽게 되었다. 그리고 마지막에는 소설의 진짜 주인공이 1인칭 주인공 시점에서 모든 이야기를 정리해나가는 결말. 물론 어디까지나 소설이기에 저렇게 아구가 딱딱 맞아떨어질 수는 없지만 무한한 상상력이 동원되지 않는다면 어떻게 소설이라 불릴 수 있겠는가? 현실과 소설은 다르다고 생각하지만 우리의 현실에서 일상적으로 만나는 그런 내용들이었다. 충분히 나의 이야기가 될 수 있고 어쩌면 지금 이 순간 나의 주변 혹은 나에게 벌어지고 있는 일상의 이야기인지도 모른다. 유통기한이 갓 지난 삼각김밥을 편의점 아르바이트하는 언니한테 얻어서 먹었다는 딸아이의 이야기를 들으며 충분히 공감을 했다. 나중에 대학생이 되면 편의점 알바를 해보고 싶다고 했다. 나 역시도 다양한 경험도 쌓고 편의점에서 여러 부류의 사람들을 만나볼 수 있으니 힘은 들지만 수개월이라도 일을 해보는 것은 추천한다고 했다. 물품도 진열해 보고 수요예측도 고려하여 직접 발주는 내지 않더라도 어떤 물품이 필요할지 스스로 파악해 보는 것은 여러모로 도움이 될 것이다. 소설에서 나온 것처럼 좋은 결과가 나올 수도 있을 것이다. 여러 사람들을 대하다 보면 사람들에 대한 파악이라거나 삶의 지혜 등도 배울 수 있지 않을까 생각한다. 우리가 책을 읽는 이유 중 하나이기도 한 것처럼."
2023-04-12,10,김호연 작가님의 불편한 편의점 리뷰 입니다 ...................................... 편의정 주인 할먼가 기치역에서 귀중품이 든 파우치른 잃어버리고  그걸 찾아준 노숙자와 인연이 되어 자신의 편의점에서 일하게 하고 그곳을 드나드는 사람들의 이아기를 그리는 이야기 입니다 삶이 팍팍한 우리 주변 사람들의 이야기를 실감나게 잘 그려내신거 같아요 읽으면서 감동하면서 읽었습니다 잘 읽었습니다
2023-04-06,10,"김호연 작가를 처음 알게된 책이 현재도 베스트셀러 최상단을 차지하고있는 불편한 편의점이다. 청파동이라는 골목 빌라촌에 위치한 ALWAYS 편의점에서 일어나는 일들을 소설로 만들었는데, 처음에는 편의점에서 일어나는 일상을 그린 가벼운 소설로 생각했고, 표지 디자인도 요즘 유행하는 표지 디자인으로, 별 특징이 없을거라 생각했지만 나의 예상과는 다르게  우선 오랜기간 베스트셀러 최상단을 차지할 정도로 재미가 있었다. 역시 소설은 재미있어야 한다. 다양한 연령층의 남녀노소가 공감하며 읽을 수 있어서 소설 불편한 편의점이 성공하지 않았나 생각한다."
2023-03-31,10,"책 제목부터 먼가가 암시하는 메시지가 특별할 것 같은 느낌이 든다 . 사실 이 책이 베스트셀러인지 몰랐다 . 같은 회사에 근무하고 바로 내 옆에서 근무하시는 직장동료 분의 조카사위가 바로 이 책의 저자인 김호연 작가 였다 . 휴식시간에 잠시 잠시 이책을 책상에서 열심히 읽고 있었다 . 그래서 이 책의 제목과 베스트셀러라는 사실을 알고 관심있게 책을 읽게 되었다 . 이 책은 성형외과 의사가 함께 근무하던 한 닥터의 잘못된 성형수술로 인해 아가씨가 사망하면서 그 충격을 잊고자 먹게 된 술로 인해 알코올성 치매로 이어져 가정 파탄도 되고 결국 서울역 노숙자 신세가 된 후 기억을 되살려 새로운 삶을 찾아가는 그 과정을 흥미진진하면서도 가슴 찡하게 울림을 주는 메시지를 전해주는 장편소설이다 . 특히 , 편의점에서 등장할 수 있는 여러 소재들을 가지고 주인공 독고를 중심으로 그리고 각각의 서로 다른 캐릭터들을 등장시켜 우리의 삶에서 쉽게 접할수 있는 이야기들을연결시킨다 . 삶에 지쳐 힘겹게 살아가고 있는 현시대의 사회상을 반영한 얘기들을 우리에게 전해주고 있기에 더욱 공감할 수 있었고 위로와 교훈의 메시지도 담고 있다고 볼수 있겠다 궁극적으로 이책의 저자가 독자들에게 던져주는 메시지는 나와 가장 가까운 주변과 가족과 이웃들과의 따뜻한 소통을 통해 결코 불편한 관계가 아닌 사랑과 화합을 만들어 가자는 얘기라 하겠다 ."
2023-03-31,9,"처음 선숙의 관점으로 시작하는 도입부에는 사실 어떤 이야기를 어떻게 끌고 갈까 ? 라는 호기심으로 커피 한잔과 함께 시작했다. 정말 오래간만에 한자리에서 쭉 ~ 다 읽은 책이 되었다. 노숙자의 독고에 대한 궁금증 때문이기도 하고 현실과 연결되는 내용때문이기도 한거 같고 편의점에 빠져 다양한 이야기에 빠져 다 읽고 아쉬움과 여운에 조금 멍하니 있을 수 있는 책 "" 24시간 내내내 불켜진 그곳이 방범 초소인 양 내 삶을 호위하길 원했다"" 딱 이정도의 여운 이였던것 같다. 원래 세트로 사서 볼려고 하다가 1권에 매력을 느끼면 2권을 사려고 했는데 바로 가서 2권을 주문하고 기다리고 있다."
2023-03-30,10,지인의 추천으로 구입해서 읽었는데 책장이 금방금방 넘어가고 다음 내용이 궁금해지고 주인공으로 나오는 독고씨가 누구인지도 궁금했습니다. 중간중간에 감동적인 부분도 있고.. 우리의 인생을 보여주는것 같아 다시한번 생각하게 되는 부분도 있었습니다. 과연 나는 이러지않았나.. 하면서 나 자신을 되돌아보며 반성도 하고 앞으로 어떻게 살아가야할지도 생각했습니다. 오랫만에 마음이 따뜻해지는 책을 만났네요.. 불편한 편의점 2권도 구입하려합니다 ^^
2023-03-30,10,"언니랑 시작한 첫 북클러버 독서모임 활동으로 고른책이다. 평범하고 평범한 일상이 녹아있는 책이었다. 시작은 편의점사장님이 지갑을 잃어버리면서 시작된다. 지갑을 가지고있다며 전화를 한 노숙자 독고씨를 만나면서 이런 저런 이야기가 시작된다. 제일 와닿았던 설정은 코로나19..  우리의 일상을 엉망으로 만들었던 코로나19가 배경이었다. 독고씨가  편의점 야간알바를 시작하면서  나오는 등장인물들과 이런저런 대화를 하면서 상대방이 깨닫고 앞으로 나아가는 부분이  내마음을 따듯하게 해주었다. 시현은 장점을 살려 유튜브에 영상을 올려보게되었고, 선숙은  삼각김밥과 함께전한 편지로 아들과 관계가 나아졌고, 손님인 경만씨는  술대신 옥수수수염차를 권하면서 아내와 쌍둥이딸들과 서운함을 풀고 가족과 더욱 행복해졌다. 마찬가지로 인경씨와도  많은대화를 나누며  인경에게  작가로써 불편한편의점이라는 작품을 만들어낸다. 인경 덕분에 기억을 찾게된 독고씨는  본인이 누구였는지를 기억하고  잘못을 인정하고  참회하고  대구로 의료봉사를 떠난다. 중간중간 나오는  사장님의 가족들도  주위에 있을법한 그런 가족을 그렸다. 드라마를 본것처럼 속터져하고 저사람은왜저래 하고 생각도 하고  해결이 되는부분을 보면서 마음이 따뜻해졌다. 나는 경만씨가 나온 부분이 제일 마음에 들었다. 경만씨가 우리신랑같았고,  아내분은 나같고, 쌍둥이딸들은 우리 아이들같았다. 일상에서 느끼던것을 책으로  좀더 따듯한 기분으로 풀어낸 이 책이 너무 즐거웠다."
2023-03-28,8,"나무옆의자에서 출간한 김호연 작가님의 불편한 편의점을 구매후 작성하는 리뷰입니다. 오랫동안 베스트셀러 목록에 있던 작품이라 누구나 한번쯤은 호기심을 느낄 책이었다 생각합니다. 제목부터가 호기심을 자극하는데, 누구나 버스정거장처럼 편하게 거쳐가는 편의점이 불편한 이유가 궁금하기 때문일 겁니다. 이 책은 우리 사회의 관계성에 대해 한번쯤 생각해 보게 만드는 책인 것 같아요. 큰 재미보다는 잔잔함 감동을 느끼게 만드는 힐링물 도서란 생각이 드네요."
2023-03-28,10,"누군가에게 위로가 된다는 것은 정말 따뜻하고 행복한 일이다. 책으로 읽어도, 말로 들어도 말이다. 그가 가난하고 언뜻 보기에 하찮아 보일지라도 그의 마음속에 맑고 빛나는 것이 있다면 다른 사람들도 알아채고 그 따스함에 움츠렸던 마음이 스르르 펼쳐진다는 것을 알게 해 준 책이다. [불편한 편의점]은 2021년에 출간된 베스트셀러다. 노숙자이면서 알콜성 치매로 자신이 누구인지 어떤일을 했던 사람인지를 기억하지 못하는 독고가 주인공이다. 그는 우연히 편의점 주인인 할머니의 파우치를 줍게 되는데 그를 안타깝고 고맙게 생각한 주인할머니에 의해 편의점에 취직하게 된다. 갖가지 사연으로 슬픔에 빠진 주인공들이 편의점을 이용하면서 독고의 위로를 받고 삶의 희망을 찾아가게 된다. 특별할 것 없는, 어쩌면 평범에서 더 어려워 보이는 독고가 무람없이 툭툭 던지는, 또는 더듬거리며 띄엄띄엄 하는 말 속에서 깜짝 깜짝 놀랄 그럴듯한 말, 가슴을 울리는 말들을 들으면서 마음이 따뜻해졌다. 각자의 삶의 길을 찾아가는 과정에서 편의점 알바를 거치는 사람들과 편의점 야외 테이블에서 술을 마시며 허덕이는 삶을 위로받는 사람들이 우리들 보통 사람들의 이야기였다. 주인 할머니는 대형마트들에 밀려 경영난이 어려운 편의점을 계속 운영한다. 자신은 연금이 나오기때문에 궂이 편의점이 없어도 되지만, 아르바이트들을 위해 편의점을 접지 않고 그대로 운영하고 있는 마음이 너무 고맙다. 술이 과한 손님에게 옥수수 수염차를 권하며 술 대신 마시라고 한다. 마음이 급한 사람에게도 권하는 옥수수 수염차다. 나도 편의점에 들러 옥수수 수염차 한 병 사 먹어야겠다."
2023-03-28,10,"불편한 개인사를 치료해 비로소 궁극의 편안함을 선사하는 <불편한 편의점>은 오늘날 우리에게 참으로 간편하게 읽기 좋은 힐링도서입니다. 함께 일하는 동료들 모두 단숨에 읽었다고 시작해서 끝까지 후루룩 읽을 수 있다고 쉽게 도전해보라고 동료에게 권하는 책이었습니다. 달러구트꿈백화점이 서양판 힐링도서라면 불편한 편의점은 한국 드라마 같은 힐링도서입니다 각박하게 돌아가는 서울살이를 하시는 분이라면, 지방에서 올라가서 각박한 서울살이 하면서 편의점을 무심코 지나가시는 분이라면 꼭 한번 읽어보시기를 추천드립니다! 앞만보고 사는세상, 주변을 둘러보게 하는 따뜻한 에세이집 같은 요즘 보기 드문 가볍고 산뜻하고 따뜻한 소설입니다. 비슷한 도서로 ""어서오세요, 휴남동 서점입니다.""가 있을 것 같아요. 두책 모두 느낌이 따뜻합니다."
2023-03-27,8,"오랫동안 서점 베스트셀러에 올라있는 책이었다 그런데 어쩐지 끌리진 않아서 뒤늦게 책을 펴 보게 되었다 분류는 장편소설이었는데 중반부 잠시 스릴러인가 싶기도 했었다 초반부부터 등장하는 주요인물인 서울역노숙자에서 편의점 야간알바생이 된 독고.. 그 주변인물들과의 관계속에서 일어나는 에피소드, 그 편의점을 드나드는 인물들의 시점에서 같은시간에 대해 펼쳐지는 에피소드.. 중반부부터는 꽤나 빠르게 읽혔다 소설의 배경은 최근의 코로나19를 겪게되는 시기인데 소설의 인물들이 나누는 이야기들 속에서 각 주변 인물들은 삶의 좋은변화를 겪게되는데 극적인 이야기나 흐름이 있지는 않았고 꽤나 판타지같은 부분들이 있지만 일부분 현실적인 이야기들 속에서 인간관계에 대한 생각들을 해보게 되는 계기가 생긴 것 같다"
2023-03-27,10,누구나 편하게 이용하는 편의점이 왜 불편할까? 책 제목에 대한 궁금증이 생겼다. 편의점을 다녀가는 여러사람들을 인생을 보여주는 책으로 주인공이나 주변인이 사람들에게 표하는 관심을 불편으로 표현했다는 생각이 든다. 요즘 이웃이나 타인에게 보이는 관심을 쓸모없는 참견으로 생각하는 사람들이 많다. 그만큼 세상살이가 팍팍해진게 아닐까? 책에서 보여준 불편함이 누군가에게는 삶은 살아가는 힘이 되고 누군가에게는 꿈을 찾는 희망이 되는 것을 보면서 따뜻함이 녹아든 불편함이 우리의 인생에서 꼭 필요한 게 아닌가하는 생각이 들었다. 하루하루 바쁘게 살아가는 우리들에게 힐링을 주는 책으로 한번쯤 읽어보길 추천한다.
2023-03-26,8,"'전 세대 100만 독자가 선택한 우리의 이야기'라고, 최근 베스트셀러 소설이라고 해서 읽었다. 서울역 노숙자였던 주인공 '독고'가 ALWAYS 편의점 사장의 파우치백을 찾아 주면서 이야기는 시작된다. 서울역 노숙자에서 편의점 야간 아르바이트 점원이 된 '독고'가 다른 아르바이트 직원들, 편의점 단골 손님들, 그리고 동네 주민들과 겪게 되는 다양한 삶의 이야기들이다. 소설은 전체적으로 잔잔하며 중반부까지는 감성을 자극하는 행복한 스토리가 전개된다. 더럽고 냄새나는 알콜 중독 노숙자에서 번듯한 아르바이트가 되고 남들을 도와주기까지 하는 주인공이 비현실적일 수도 있어 일부 독자들로부터 인위적으로 감동 스토리를 쥐어짠다는 평을 듣기도 하는 것 같다. 그렇지만 이 책은 소설이다. 소설이니 다소 비현실적일 수도 있는 것이고 감동을 주기 위한 스토리 전개가 다소 인위적일 수도 있다고 생각한다. 소설의 시점이 등장인물들의 시점으로 계속 바뀌어 전개되는 것도 흥미로운 방식이었다. 소설의 중반 이후 '독고'가 과거의 기억을 찾아나가는 과정을 읽을 때는 재미있어 빠르게 읽었다. 소설의 마지막 마무리가 어색하다는 느낌이 들었지만 전체적으로 흥미롭고 재미있었으며 잔잔한 감동도 있었다. 밥 딜런의 외할머니가 어린 밥 딜런에게 이렇게 말했다고 해요. ""행복은 뭔가 얻으려고 가는 길 위에 있는 것이 아니라 길 자체가 행복이라고. 그리고 네가 만나는 사람이 모두 힘든 싸움을 하고 있기 때문에 친절해야 한다고."""
2023-03-26,9,"단편 소설 여러개가 묶여있는 소설책이고, 그 중 메인 소설인 불편한 편의점을 제목으로 썼다. 장편 소설을 더 좋아하지만, 누군가가 꼭 읽어보라며 선물로 준 책이라 한참을 책장에 나두어 놓다가, 여행가기 하루 전 낮, 침대 위에서 펼쳐보았다. 잘 읽히는 책이라 해서 기대했는데 역시 아주 잘 읽히는 책이었다. 다 일상 속 어느부분에서라도 공감을 할 수 있는 이야기들이었고, 앉은 자리에서 끝까지 다 읽어버렸다. 나에게 오래 기억에 남는 책은 아니지만, 그래도 읽는 순간의 감동과 재미는 느꼈으니 좋은 책인것같다. 누군가가 책을 추천해달라고 할때 부담없이 추천할 수 있을것같다!"
2023-03-25,6,항상 자기계발 서적이나 경제서적만 읽다가 가볍게 소설책 읽었는데 좋았어요 베셀이라서 믿고 볼만합니다. 다른 부류의 소설책도 읽어보고 싶고 2편도 읽어보고 싶다는 생각이 들었습니다. 훗날 다시 생각나면 2편 구매해서 읽어 볼 생각입니다. 150자 채워야 해서 내용 간략히 적습니다. 노숙자가 한 편의점 사장님 도와주면서 신의를 얻게 되고 그로 인해서 쌓이는 인간의 감정이나 서로 관계를 형성하면서 스토리를 만들어 갑니다. 여러 시점으로 보여주는 면은 신박했네요.
2023-03-21,10,김호연 작가의 장편소설! 편의점 아르바이트생으로 새출발한 노숙인 출신 주인공이 만나는 다양한 인생 이야기! 청파동 골목의 편의점에서 벌어지는 따뜻한 이야기로 노숙인 출신 주인공과 동네 주민들의 우정과 사랑을 그린 김호연 작가의 장편소설! 힘든 시대에 위로와 감동을 준다. 연극과 드라마화도 예정된 밀리언셀러! 꼭 읽어보세요! 강력 추천합니다!
2023-03-17,10,"불편한 편의점에서 가장 인상 깊었던 부분은 그것이었다. 자네는 가족이 있나. 가족들에게 평생 모질게 굴었네. 너무 후회가 돼. 이제 만나더라도 어떻게 대해야할 지 모르겠어. 손님한테......친절하게 하시던데...........가족한테도.........손님한테 하듯 하세요. 그럼........될 겁니다. 바로 이 답변, 손님한테 대하듯 가족한테도 하라는 메시지. 그다지 새롭지 않은 대답이지만 문득 알고 있는데도 내가 잊은 부분이라는 생각에 이 대사가 참 마음에 들었다. 사실 우리는 가족이라고 참 함부로 하기 쉽고 오히려 같이 있기 때문에 속 이야기를 더 하지 않는 경우가 많은데.. 그렇기 때문에 오는 가족과의 불화는 생각보다 너무나 많다. 이젠 가족에 대해서 다시 생각해야해야 할 때라고 생각한다. 가족이라고 자아가 없는 것도 아니며, 너무 서로를 잘 안다고 착각하지 말아야 한다. 이 책에서는 여러 인간의 군상을 보여주긴 하지만 사실 수박겉핥기 라고 해야할까. 깊이가 없는 것은 사실이다. 편의점에서 일하게 된 말을 불편하게 하는 남자의 서사는 특히나 허술하다. 불편한 인간은 사실 엄청 잘 나가던 의사였다는 부분도 사실 마음을 불편하게 한다.... 주제와 인물들의 서사도 꽤 겉돈다. 분석을 깊이 하자면 아마 잘쓴 글이라고 할 수는 없을 듯하다. 그럼에도 사람들이 많이 보았다. 왜일까. 심화된 인간이 나오는 책만이 잘 쓴 글이라고 할 수는 없다. 누구나 쉽게 공감할 수 있는 책도 필요하다고 생각한다. 또한 소재가 편의점이라고 생각하면 오히려 교집합이 없는 인간 군상이 나오는 게 오히려 잘 맞기도 하다. 어쨌든 한 번 읽어본다고 나쁠 건 없는 글이다. 나처럼 어느 부분 알고는 있었지만 잊고 있던 메시지를 보고 아, 맞아. 하고 공감을 할 구절은 얼마든지 있다."
2023-03-16,10,"불편한 편의점 잘읽어지는 소설이었다. 약간 재미있었던게 배경이 되게 현실적이었다. 편의점명도 진짜로 있는 편의점명이 나오고 코로나가 소설에도 등장했다. 코로나때문에 마스크를 사고 그러는게 되게 현실적이었다. 사장님, 직원들, 직원들의 가족, 손님들이 등장해서 각자의 이야기를 한다. 독거라는 인물이 등장할때마다 주토피아에 나오는 소를 상상하면서 읽었다. 이상하게 이미지가 그렇게 그려졌다."
2023-03-15,10,"불편한데 자꾸 가고 싶은 조금 특별한 편의점 이야기 『불편한 편의점』 서울역에서 노숙생활을 하는 남자 독고 는 핸드폰을 잃어버린 염 여사와 인연이 되어 그녀가 운영하고 있는 편의점 야간 알바를 하게 된다. 독고는 always 편의점의 밤을 든든하게 지켜준다. 알콜성 치매가 있긴하지만 생각보다 일을 꽤 잘 해낸다. 어눌하고 굼떠보이지만 어느 새 사람들은 묘하게 독며든다. 그 외 등장 인물 20대 취준생 알바생 시현 , 50대 생계 형 알바생 오 여사 , 참참참 세트와 혼술로 스트레스 해소하는 회사원 경만 , 30대 작가 인경 , 편의점을 노리는 염 여사의 아들 민식 , 민식의 의뢰를 받고 독고를 미행하는 사설탐정 곽 . 저마다 삶의 무게, 현실적인 고민과 문제들을 안고 있는 사람들이다. 그런 사람들의 시선에서 보는 독고, 그리고 독고가 건네는 관심이 누군가에게는 힘이 되고 공감을 끌어낸다. 시현은 독고에게 편의점 업무를 알려주다가 독고가 건넨 한 마디에 재능을 발견하게 되고, 아들과 관계가 좋지 않은 오 여사의 하소연을 듣던 독고는 아들과의 관계를 풀어줄 수 있는 방법을 알려주기도 하고, 글쓰기에 매달리는 인경은 취재차 대화를 나누면서 용기를 찾게 된다.. 이 외 인물들도 독고에게서 영향을 받아 감명받기도 하고 위로를 받게 되는 『불편한 편의점』 그렇게 사람들은 독고에 대한 오해가 점점 풀리고 이야기 후반에 보여주는 독고의 반전은 놀랍다. 점점 기억이 돌아오는 독고는 지금을 살아내기로 한다. 그리고 큰 결심을 하게 되는데..... 사람으로부터 단절될 뻔한 코로나 시국의 시점에 맞물려 나왔던 이야기라 낯설지 않은 배경이었다. 게다가 너무나 현실적이고 주변에서 볼 수 있을 법한 인물들이라 그런지 친근하게 느껴졌다. 서로에게 영향을 받기도 하고, 위로가 되기도 하고.. 불편한 편의점을 왔다갔다 하면서 사람들과 마주치고 대화하면서 흐르는 이야기는 유쾌하면서도 잔잔한 위로가 담겨 있다. 삶은 관계이고 소통이라는 메세지가 강하게 닿은 『불편한 편의점』 참 따숩다... :D 누구에게나 되는 일이 하나도 없고, 자꾸만 주저앉게 되고, 잘 풀리지 않는다고 생각되는 때가 잊지 않나.. 책 속의 인물들에게는 자신의 힘듦을 들어주고 힘이 되어 주는 사람이 독고였다. 그냥 말 한 마디와 작은 관심이 누군가에게는 큰 힘이 되어 마음을 단디 할 수 있게 도와준 독고 덕분에 웃으며 볼 수 있었던 『불편한 편의점』 작은 관심이 큰 힘이 되어 줄 .. 나도 그런 사람을 만나보고 싶다.. ■ 책 속 문장 Pick 시간은 그 차이를 알려주었다. 스타트라인부터 앞선 놈들은 해가 거듭할수록 여유가 생겼고 능력과 돈을 축적할 수 있었다. 반면 이제 경만은 탄약이 고갈되어 곧 맨몸으로 돌진해야 하는 참호 속 병사가 된 심정이었다. 아무리 벌어도 써야 할 돈은 늘어만 가는 반면 자신의 체력은 갈수록 깎여나가는 게 느껴졌다. 유일한 장점이던 성실함과 친절함의 바탕은 체력이었고, 나이가 들어가며 딸리는 체력은 성실함과 친절함을 무능력과 비굴함으로 변화시켰다. 체력은 정신력조차 지배하게 되어 멘탈이 털리는 날이 늘어갔고, 곧 대표와 동료들의 무시로 돌아왔다. (p.115) 결국 삶은 관계였고 관계는 소통이었다 . 행복은 멀리 있지 않고 내 옆의 사람들과 마음을 나누는 데 있음을 이제 깨달았다. 지난가을과 겨울을 보낸 ALWAYS편의점에서, 아니 그 전 몇 해를 보내야 했던 서울역의 날들에서, 나는 서서히 배우고 조금씩 익혔다. 가족을 배웅하는 가족들, 연인을 기다리는 연인들, 부모와 동행하던 자녀들, 친구와 어울려 떠나던 친구들……. 나는 그곳에서 꼼짝없이 주저앉은 채 그들을 보며 혼잣말하며 서성였고 괴로워했으며, 간신히 무언가를 깨우친 것이다.   (p.252) 봄이다. 따뜻한 소설, 공감되고 위로가 되는 소설을 찾는다면 이 책, 『불편한 편의점』 !! 오래오래 사랑받을 소설인 것만 같다. #불편한편의점 #김호연 #나무옆의자 #장편소설 #소설추천 #추천소설"
2023-03-12,10,"느릿하고 어눌한 말투의 서울역 노숙자 출신 독고, 청파도 편의점 사장님 임영숙 여사, 오전 편의점을 책임지고있는 오선숙 여사,공무원 시험을 준비하는 시현 불편한 편의점의 대표적인 등장인물입니다.편의점이라는 친근한 장소가 동네 사랑방이 되어 힘들게 살아가는 사람들이 인생문제를 해결해 나갑니다.8편의 단편이 서로 연관성을 가진듯이 소설을 구성하고 있습니다."
